CHROM,BIN_START,BIN_END,VARS,T1,T2,WEIGHTED_FST,rec
chr2R,330000,339999,242,2.0468421052631567,35.28500000000001,0.05800884526748355,0.0
chr2R,340000,349999,267,1.8927631578947364,39.0625,0.04845473684210525,0.0
chr2R,350000,359999,237,1.8232894736842098,34.1325,0.053417987949438514,0.0
chr2R,360000,369999,244,1.927105263157893,34.71,0.05552017468043485,0.0
chr2R,370000,379999,249,1.7997368421052624,35.35500000000001,0.05090473319488791,0.0
chr2R,380000,389999,255,1.9640789473684204,35.8575,0.05477456452258022,0.0
chr2R,390000,399999,236,2.2243421052631565,35.61250000000001,0.0624595887753782,0.0
chr2R,400000,409999,234,1.716710526315789,33.1075,0.05185261727148799,0.0
chr2R,410000,419999,238,1.7780263157894731,34.86750000000001,0.05099379983622206,0.0
chr2R,420000,429999,246,2.017763157894736,35.3625,0.057059403545980526,0.0
chr2R,430000,439999,231,1.618815789473684,32.292500000000004,0.05012977593787052,0.0
chr2R,440000,449999,232,2.1038157894736838,33.4525,0.0628896432097357,0.0
chr2R,450000,459999,273,2.0790789473684206,38.44750000000001,0.05407579029503662,0.0
chr2R,460000,469999,237,1.8599999999999992,35.53500000000001,0.05234276065850567,0.0
chr2R,470000,479999,272,2.0878947368421046,39.855,0.05238727228307877,0.0
chr2R,480000,489999,252,2.0096052631578942,36.8925,0.054471918768256265,0.0
chr2R,490000,499999,269,2.179868421052631,38.6575,0.05638927558824629,0.0
chr2R,500000,509999,210,1.6078947368421046,31.125,0.0516592686535616,0.0
chr2R,510000,519999,224,1.9867105263157887,31.3275,0.06341746153749225,0.0
chr2R,520000,529999,248,1.8817105263157887,37.0475,0.05079183551699275,0.0
chr2R,530000,539999,237,1.8078947368421048,33.95,0.05325168591582045,0.0
chr2R,540000,549999,258,2.029605263157894,37.4375,0.05421316228802388,0.0
chr2R,550000,559999,257,1.7847368421052625,36.34,0.04911218607884597,0.0
chr2R,560000,569999,258,2.128026315789473,36.5675,0.058194470931550515,0.0
chr2R,570000,579999,224,1.9346052631578945,32.0175,0.0604233704429732,0.0
chr2R,580000,589999,276,2.015657894736841,39.4525,0.05109075203692647,0.0
chr2R,590000,599999,248,2.057763157894736,36.7525,0.055989746490571694,0.0
chr2R,600000,609999,243,1.87,35.145,0.05320813771517995,0.0
chr2R,610000,619999,241,1.9365789473684203,35.73,0.054200362366874345,0.0
chr2R,620000,629999,230,1.8702631578947364,32.69000000000001,0.057212088035935624,0.0
chr2R,630000,639999,252,1.9960526315789469,36.27500000000001,0.055025572200660136,0.0
chr2R,640000,649999,233,2.0978947368421053,33.11500000000001,0.06335179637149642,0.0
chr2R,650000,659999,221,2.067499999999999,32.3925,0.06382650304854516,0.0
chr2R,660000,669999,286,2.4018421052631576,41.19,0.05831129170340271,0.0
chr2R,670000,679999,255,2.092368421052631,37.02,0.0565199465438312,0.0
chr2R,680000,689999,220,1.6892105263157888,32.830000000000005,0.051453260015710885,0.0
chr2R,690000,699999,247,1.9909210526315781,34.822500000000005,0.057173409509127075,0.0
chr2R,700000,709999,245,1.8498684210526308,35.05250000000001,0.0527742221254584,0.0
chr2R,710000,719999,214,1.6852631578947364,29.98,0.056212913872406164,0.0
chr2R,720000,729999,226,1.7303947368421049,32.9225,0.05255963966412346,0.0
chr2R,730000,739999,240,1.914210526315789,33.980000000000004,0.0563334469192404,0.0
chr2R,740000,749999,270,2.3853947368421045,40.4275,0.05900426038815423,0.0
chr2R,750000,759999,218,1.57907894736842,31.9975,0.04935007257968342,0.0
chr2R,760000,769999,266,1.963815789473684,36.93750000000001,0.0531659096981031,0.0
chr2R,770000,779999,202,1.7357894736842097,29.395,0.05905050089077087,0.0
chr2R,780000,789999,262,2.276973684210525,38.7625,0.0587416622821161,0.0
chr2R,790000,799999,237,2.0247368421052627,35.48000000000001,0.05706699104017088,0.0
chr2R,800000,809999,266,2.0938157894736835,38.8175,0.053939995864589,0.0
chr2R,810000,819999,244,1.919868421052631,33.722500000000004,0.05693137878427254,0.0
chr2R,820000,829999,256,1.8760526315789467,36.58,0.05128629391959942,0.0
chr2R,830000,839999,220,1.8164473684210518,30.4625,0.059628965725762886,0.0
chr2R,840000,849999,255,2.269605263157894,36.852500000000006,0.061586195323462274,0.0
chr2R,850000,859999,248,1.8893421052631567,36.102500000000006,0.05233272225644088,0.0
chr2R,860000,869999,253,2.1421052631578945,35.95,0.059585681868091635,0.0
chr2R,870000,879999,267,1.9865789473684203,38.73,0.05129302730101782,0.0
chr2R,880000,889999,243,1.7527631578947362,33.572500000000005,0.05220830018302885,0.0
chr2R,890000,899999,246,1.8952631578947359,35.81500000000001,0.052918139268315935,0.0
chr2R,900000,909999,260,2.0944736842105254,36.88,0.05679158579746545,0.0
chr2R,910000,919999,239,2.108947368421052,34.50500000000001,0.061120051251153475,0.0
chr2R,920000,929999,250,2.1897368421052628,35.62000000000001,0.06147492538195571,0.0
chr2R,930000,939999,257,2.0974999999999997,37.0725,0.05657832625261311,0.0
chr2R,940000,949999,250,2.0439473684210516,36.64,0.05578458974948286,0.0
chr2R,950000,959999,236,1.7181578947368417,34.68000000000001,0.049543191889758975,0.0
chr2R,960000,969999,237,1.6309210526315785,34.487500000000004,0.0472902081226989,0.0
chr2R,970000,979999,252,2.0865789473684204,36.43,0.057276391637892415,0.0
chr2R,980000,989999,258,2.213026315789473,37.3775,0.059207446078241535,0.0
chr2R,990000,999999,229,1.8257894736842095,34.410000000000004,0.05305985102249955,0.0
chr2R,1000000,1009999,256,2.0424999999999995,36.4425,0.05604719764011798,0.0
chr2R,1010000,1019999,241,2.0228947368421046,35.74,0.05660030041527993,0.0
chr2R,1020000,1029999,234,1.6651315789473682,34.3625,0.04845781241025444,0.0
chr2R,1030000,1039999,224,1.7838157894736837,32.3075,0.055213674517486135,0.0
chr2R,1040000,1049999,279,2.4243421052631566,41.7375,0.058085465235415565,0.0
chr2R,1050000,1059999,243,1.9413157894736837,33.515,0.05792378903397534,0.0
chr2R,1060000,1069999,204,1.6927631578947362,29.9375,0.056543237006922285,0.0
chr2R,1070000,1079999,253,1.9040789473684203,38.6225,0.049299733247936316,0.0
chr2R,1080000,1089999,237,1.7226315789473676,34.045,0.050598665852470776,0.0
chr2R,1090000,1099999,226,1.9668421052631575,31.78,0.06188930475969659,0.0
chr2R,1100000,1109999,228,1.5719736842105256,34.932500000000005,0.0450003201663358,0.0
chr2R,1110000,1119999,268,1.796315789473684,40.07,0.04482944321122246,0.0
chr2R,1120000,1129999,264,2.1914473684210516,37.16250000000001,0.05896932037459944,0.0
chr2R,1130000,1139999,238,1.9242105263157885,33.34,0.057714772834906676,0.0
chr2R,1140000,1149999,252,2.0901315789473682,34.987500000000004,0.05973938060585545,0.0
chr2R,1150000,1159999,265,2.174868421052631,36.5525,0.05949985421113825,0.0
chr2R,1160000,1169999,242,2.088815789473684,34.66250000000001,0.060261544593542965,0.0
chr2R,1170000,1179999,216,1.723815789473684,32.8225,0.05251933245406913,0.0
chr2R,1180000,1189999,241,1.6794736842105258,35.915,0.04676245814313034,0.0
chr2R,1190000,1199999,235,1.9397368421052623,32.495000000000005,0.059693394125411976,0.0
chr2R,1200000,1209999,257,1.835526315789473,38.9,0.047185766472737097,0.0
chr2R,1210000,1219999,239,1.8134210526315784,35.97000000000001,0.05041481936701635,0.0
chr2R,1220000,1229999,223,1.5619736842105256,32.072500000000005,0.048701338661174695,0.0
chr2R,1230000,1239999,263,2.082105263157894,39.53999999999999,0.05265820088917285,0.0
chr2R,1240000,1249999,257,2.006184210526315,36.18250000000001,0.0554462574594435,0.0
chr2R,1250000,1259999,259,2.1521052631578943,37.735,0.05703207269531985,0.0
chr2R,1260000,1269999,223,1.858684210526315,33.96000000000001,0.054731572748124686,0.0
chr2R,1270000,1279999,235,1.877631578947368,34.15000000000001,0.05498189103799027,0.0
chr2R,1280000,1289999,219,1.7293421052631572,31.242500000000003,0.055352231904077995,0.0
chr2R,1290000,1299999,256,2.1503947368421046,37.0925,0.05797384206624263,0.0
chr2R,1300000,1309999,245,1.848684210526315,35.52500000000001,0.052038964406089086,0.0
chr2R,1310000,1319999,191,1.5234210526315786,27.655,0.05508664084728182,0.0
chr2R,1320000,1329999,226,1.6893421052631574,33.2275,0.05084168550938703,0.0
chr2R,1330000,1339999,239,2.018684210526315,32.97000000000001,0.06122791054068288,0.0
chr2R,1340000,1349999,283,2.1830263157894727,43.0225,0.0507415030690795,0.0
chr2R,1350000,1359999,231,1.7963157894736836,33.045,0.05435968495910678,0.0
chr2R,1360000,1369999,266,1.6909210526315783,39.3225,0.043001361882677315,0.0
chr2R,1370000,1379999,228,2.1577631578947365,34.602500000000006,0.06235859137041359,0.0
chr2R,1380000,1389999,265,2.2128947368421046,37.105,0.05963872084199176,0.0
chr2R,1390000,1399999,247,2.049736842105262,37.23,0.05505605270226328,0.0
chr2R,1400000,1409999,244,1.8260526315789467,36.00500000000001,0.050716640232716194,0.0
chr2R,1410000,1419999,240,1.7438157894736837,34.892500000000005,0.04997680846811445,0.0
chr2R,1420000,1429999,248,1.7482894736842098,36.93250000000001,0.04733742567343694,0.0
chr2R,1430000,1439999,233,1.734736842105263,31.215,0.055573821627591315,0.0
chr2R,1440000,1449999,242,1.822105263157894,35.405,0.051464631073517696,0.0
chr2R,1450000,1459999,254,2.0856578947368414,35.8475,0.05818140441416673,0.0
chr2R,1460000,1469999,264,2.1148684210526305,39.0425,0.054168365782227834,0.0
chr2R,1470000,1479999,225,1.7628947368421044,33.88000000000001,0.05203349282296647,0.0
chr2R,1480000,1489999,220,1.6374999999999995,32.1625,0.05091333074232412,0.0
chr2R,1490000,1499999,275,1.958026315789473,41.9725,0.04665021897169512,0.0
chr2R,1500000,1509999,253,2.0786842105263155,36.655,0.05670943146982173,0.0
chr2R,1510000,1519999,246,2.008947368421052,36.38000000000001,0.055221203090188326,0.0
chr2R,1520000,1529999,222,1.6635526315789468,31.692500000000006,0.052490419865234575,0.0
chr2R,1530000,1539999,243,1.9294736842105256,35.56500000000001,0.05425203667118024,0.0
chr2R,1540000,1549999,274,2.2647368421052625,40.37,0.056099500671420915,0.0
chr2R,1550000,1559999,238,1.8138157894736835,33.66250000000001,0.05388238513104145,0.0
chr2R,1560000,1569999,221,1.7973684210526308,31.55,0.0569688881474685,0.0
chr2R,1570000,1579999,252,2.143815789473684,36.7675,0.05830735811446749,0.0
chr2R,1580000,1589999,260,2.129078947368421,37.9225,0.05614289530933934,0.0
chr2R,1590000,1599999,282,2.2976315789473682,40.495,0.05673864869607032,0.0
chr2R,1600000,1609999,218,1.7065789473684203,30.7,0.05558889079375963,0.0
chr2R,1610000,1619999,249,2.3114473684210517,36.8325,0.06275564700796993,0.0
chr2R,1620000,1629999,233,1.9668421052631573,33.455,0.05879067718616522,0.0
chr2R,1630000,1639999,238,1.7606578947368416,34.6475,0.05081630405474685,0.0
chr2R,1640000,1649999,268,2.1590789473684207,39.85249999999999,0.05417675045150044,0.0
chr2R,1650000,1659999,217,1.7018421052631574,31.565,0.05391547933670703,0.0
chr2R,1660000,1669999,243,1.868815789473684,34.2175,0.054615789858221186,0.0
chr2R,1670000,1679999,287,2.438815789473684,42.6625,0.05716532761731459,0.0
chr2R,1680000,1689999,243,1.909473684210525,36.32000000000001,0.052573614653373485,0.0
chr2R,1690000,1699999,252,2.165921052631578,35.2225,0.06149254177391095,0.0
chr2R,1700000,1709999,244,2.1827631578947355,37.0525,0.05891001033384347,0.0
chr2R,1710000,1719999,243,1.772105263157894,35.405,0.05005240116248818,0.0
chr2R,1720000,1729999,242,1.9488157894736835,34.2975,0.05682092833220158,0.0
chr2R,1730000,1739999,249,1.816315789473684,37.215,0.048806013421300115,0.0
chr2R,1740000,1749999,234,2.1490789473684204,33.46750000000001,0.06421390744359214,0.0
chr2R,1750000,1759999,248,1.91828947368421,34.9525,0.05488275441482612,0.0
chr2R,1760000,1769999,232,1.7656578947368415,34.8775,0.05062455436131723,0.0
chr2R,1770000,1779999,204,1.7172368421052626,29.9475,0.05734157582787421,0.0
chr2R,1780000,1789999,223,1.8011842105263152,31.9525,0.056370681809758724,0.0
chr2R,1790000,1799999,226,1.7597368421052624,32.19,0.05466718987590129,0.0
chr2R,1800000,1809999,251,2.2131578947368413,34.0,0.06509287925696593,0.0
chr2R,1810000,1819999,237,1.8081578947368413,34.44500000000001,0.052494059943005975,0.0
chr2R,1820000,1829999,247,1.9144736842105252,34.95,0.054777501694149515,0.0
chr2R,1830000,1839999,254,1.9030263157894731,38.86749999999999,0.048961891446310496,0.0
chr2R,1840000,1849999,252,2.347631578947368,34.745,0.06756746521650217,0.0
chr2R,1850000,1859999,256,1.88078947368421,38.115,0.049345125900149805,0.0
chr2R,1860000,1869999,253,1.9399999999999995,36.215,0.05356896313682174,0.0
chr2R,1870000,1879999,242,2.008026315789473,35.7725,0.05613323966145706,0.0
chr2R,1880000,1889999,238,1.8823684210526308,33.78500000000001,0.055716099483576455,0.0
chr2R,1890000,1899999,245,2.086710526315789,36.5775,0.05704901992524883,0.0
chr2R,1900000,1909999,246,2.1340789473684203,36.0025,0.05927585438145741,0.0
chr2R,1910000,1919999,276,2.215263157894736,40.985,0.05405058333279824,0.0
chr2R,1920000,1929999,254,2.1297368421052623,36.835,0.05781829352803752,0.0
chr2R,1930000,1939999,253,2.256184210526315,35.107499999999995,0.06426502059463976,0.0
chr2R,1940000,1949999,250,2.1901315789473674,37.1125,0.059013313006328526,0.0
chr2R,1950000,1959999,257,2.2126315789473683,38.71,0.05715917279636702,0.0
chr2R,1960000,1969999,255,1.9117105263157883,36.8025,0.05194512672551563,0.0
chr2R,1970000,1979999,266,2.2810526315789463,37.96,0.060090954467306286,0.0
chr2R,1980000,1989999,265,2.2997368421052617,39.08000000000001,0.05884689974680814,0.0
chr2R,1990000,1999999,251,1.843947368421052,37.39,0.04931659182725466,0.0
chr2R,2000000,2009999,283,2.43157894736842,41.15,0.05909061840506489,0.0
chr2R,2010000,2019999,241,2.0276315789473682,34.599999999999994,0.058602068755704284,0.0
chr2R,2020000,2029999,261,2.1589473684210523,37.68000000000001,0.05729690468208736,0.0
chr2R,2030000,2039999,251,1.8903947368421044,38.2325,0.049444706384413895,0.0
chr2R,2040000,2049999,258,2.1613157894736834,38.185,0.056601172959897424,0.0
chr2R,2050000,2059999,267,2.0443421052631576,37.05750000000001,0.05516675720874742,0.0
chr2R,2060000,2069999,250,1.9824999999999997,36.5825,0.05419257841864278,0.0
chr2R,2070000,2079999,236,2.019342105263157,34.6575,0.058265659821486175,0.0
chr2R,2080000,2089999,248,2.0560526315789467,35.335,0.058187424128454686,0.0
chr2R,2090000,2099999,263,2.0931578947368417,38.055,0.05500349217545242,0.0
chr2R,2100000,2109999,256,2.125263157894736,36.445,0.05831425868829019,0.0
chr2R,2110000,2119999,205,1.3571052631578944,28.49,0.04763444237128447,0.0
chr2R,2120000,2129999,210,1.8411842105263156,28.6175,0.06433770282261958,0.0
chr2R,2130000,2139999,249,2.2253947368421048,35.5175,0.062656288782772,0.0
chr2R,2140000,2149999,255,2.099210526315789,36.54,0.057449658629331934,0.0
chr2R,2150000,2159999,256,2.156842105263157,37.62000000000001,0.05733232603038695,0.0
chr2R,2160000,2169999,236,1.7447368421052627,30.775,0.0566933173714139,0.0
chr2R,2170000,2179999,234,1.838421052631578,34.84500000000001,0.05275996707222206,0.0
chr2R,2180000,2189999,254,1.9518421052631567,38.66499999999999,0.05048085103486765,0.0
chr2R,2190000,2199999,258,2.050131578947368,38.3225,0.05349681202811319,0.0
chr2R,2200000,2209999,223,1.839736842105263,31.620000000000008,0.058182695828755925,0.0
chr2R,2210000,2219999,231,1.986710526315789,33.7025,0.05894846157750281,0.0
chr2R,2220000,2229999,255,1.8185526315789469,37.4975,0.04849797004010792,0.0
chr2R,2230000,2239999,242,1.8553947368421049,35.44750000000001,0.05234204772810789,0.0
chr2R,2240000,2249999,226,1.7759210526315783,33.057500000000005,0.0537221826402958,0.0
chr2R,2250000,2259999,214,2.03407894736842,32.352500000000006,0.06287238845123004,0.0
chr2R,2260000,2269999,254,2.135,36.91,0.057843402871850434,0.0
chr2R,2270000,2279999,254,1.874605263157894,36.55750000000001,0.05127826747337465,0.0
chr2R,2280000,2289999,246,1.8999999999999997,36.75,0.051700680272108834,0.0
chr2R,2290000,2299999,260,1.8463157894736837,38.17,0.048370861657681,0.0
chr2R,2300000,2309999,242,2.112499999999999,35.73750000000001,0.05911157747464145,0.0
chr2R,2310000,2319999,260,1.9590789473684205,37.2775,0.052553925219460014,0.0
chr2R,2320000,2329999,241,1.9306578947368416,34.36749999999999,0.056176850068723125,0.0
chr2R,2330000,2339999,269,2.2351315789473682,38.1575,0.058576468032427914,0.0
chr2R,2340000,2349999,255,1.957105263157894,37.715,0.05189195978146344,0.0
chr2R,2350000,2359999,248,1.89828947368421,35.5075,0.053461648206272194,0.0
chr2R,2360000,2369999,228,2.0559210526315783,32.1875,0.0638732754215636,0.0
chr2R,2370000,2379999,247,2.0780263157894727,37.19250000000001,0.05587218702129386,0.0
chr2R,2380000,2389999,257,1.7453947368421048,38.3625,0.04549741901185024,0.0
chr2R,2390000,2399999,252,2.1459210526315786,36.1775,0.05931645505166413,0.0
chr2R,2400000,2409999,247,1.7706578947368414,33.682500000000005,0.05256907577337909,0.0
chr2R,2410000,2419999,244,1.952763157894736,35.32250000000001,0.05528383205873695,0.0
chr2R,2420000,2429999,248,1.8084210526315785,34.84,0.05190645960480993,0.0
chr2R,2430000,2439999,247,2.0384210526315782,34.84500000000001,0.0584996714774452,0.0
chr2R,2440000,2449999,254,2.098289473684209,36.6575,0.05724038665168683,0.0
chr2R,2450000,2459999,224,1.9319736842105255,32.5925,0.05927663371053235,0.0
chr2R,2460000,2469999,254,1.8697368421052625,35.80000000000001,0.05222728609232576,0.0
chr2R,2470000,2479999,243,2.075789473684209,34.885000000000005,0.05950378310690008,0.0
chr2R,2480000,2489999,248,1.9819736842105256,36.1925,0.05476199997818679,0.0
chr2R,2490000,2499999,245,1.9456578947368413,35.68250000000001,0.05452695003816552,0.0
chr2R,2500000,2509999,235,1.8197368421052629,34.65000000000001,0.05251765778081565,0.0
chr2R,2510000,2519999,226,1.8723684210526308,31.625000000000004,0.059205325566881614,0.0
chr2R,2520000,2529999,243,1.795526315789473,35.71000000000001,0.050280770534569384,0.0
chr2R,2530000,2539999,261,2.097763157894736,37.3675,0.05613870764420248,0.0
chr2R,2540000,2549999,241,1.9461842105263152,33.6975,0.05775455777212895,0.0
chr2R,2550000,2559999,242,2.2944736842105256,33.88,0.06772354439818552,0.0
chr2R,2560000,2569999,243,2.0849999999999995,36.235,0.05754105146957361,0.0
chr2R,2570000,2579999,246,1.9386842105263156,34.215,0.05666182114646545,0.0
chr2R,2580000,2589999,250,1.923684210526315,36.6,0.05255967788323265,0.0
chr2R,2590000,2599999,241,1.996184210526315,34.1225,0.05850052635435021,0.0
chr2R,2600000,2609999,225,1.516710526315789,33.3325,0.04550245335080744,0.0
chr2R,2610000,2619999,248,1.8806578947368413,35.56749999999999,0.052875740345451366,0.0
chr2R,2620000,2629999,260,2.060526315789473,39.55,0.05209927473551133,0.0
chr2R,2630000,2639999,252,2.0534210526315784,38.81,0.05290958651459877,0.0
chr2R,2640000,2649999,239,1.9992105263157889,35.86500000000001,0.05574266070865157,0.0
chr2R,2650000,2659999,233,1.696447368421052,32.9675,0.051458174517966235,0.0
chr2R,2660000,2669999,262,1.8844736842105256,37.945,0.04966329382555081,0.0
chr2R,2670000,2679999,264,2.0281578947368413,38.015,0.05335151636819259,0.0
chr2R,2680000,2689999,233,1.6965789473684207,34.715,0.04887163898511942,0.0
chr2R,2690000,2699999,241,1.7109210526315783,36.0175,0.04750249330552033,0.0
chr2R,2700000,2709999,218,1.8024999999999995,32.1275,0.05610458330091042,0.0
chr2R,2710000,2719999,250,2.116447368421052,37.08750000000001,0.057066326078087,0.0
chr2R,2720000,2729999,232,1.7480263157894735,33.0875,0.052830413775276884,0.0
chr2R,2730000,2739999,239,1.949868421052631,35.4025,0.05507713921481903,0.0
chr2R,2740000,2749999,225,1.7006578947368416,33.0375,0.05147659159248858,0.0
chr2R,2750000,2759999,254,2.250921052631578,37.5075,0.06001255889173041,0.0
chr2R,2760000,2769999,235,1.7352631578947362,33.655,0.05156033748015856,0.0
chr2R,2770000,2779999,251,2.1460526315789465,37.0,0.05800142247510666,0.0
chr2R,2780000,2789999,229,1.5018421052631574,32.465,0.04626034514902687,0.0
chr2R,2790000,2799999,263,2.2124999999999995,38.7125,0.057152082660639314,0.0
chr2R,2800000,2809999,226,1.7199999999999993,32.67000000000001,0.05264768901132534,0.0
chr2R,2810000,2819999,250,1.9177631578947365,35.3375,0.054269916035224235,0.0
chr2R,2820000,2829999,256,2.1497368421052627,36.255,0.059294906691635986,0.0
chr2R,2830000,2839999,218,1.5977631578947364,33.1175,0.04824528294390387,0.0
chr2R,2840000,2849999,234,1.7057894736842103,34.790000000000006,0.04903102827491262,0.0
chr2R,2850000,2859999,214,1.4659210526315782,31.947500000000005,0.04588531348717671,0.0
chr2R,2860000,2869999,265,2.2051315789473684,37.2775,0.059154492091673734,0.0
chr2R,2870000,2879999,238,1.8897368421052625,35.62,0.05305269068234875,0.0
chr2R,2880000,2889999,262,2.114210526315789,37.93,0.0557397976882623,0.0
chr2R,2890000,2899999,240,1.9449999999999996,34.27,0.056755179457251226,0.0
chr2R,2900000,2909999,262,2.2596052631578942,37.89250000000001,0.059631992166204226,0.0
chr2R,2910000,2919999,287,2.1005263157894727,42.015,0.04999467608686119,0.0
chr2R,2920000,2929999,279,2.4010526315789464,40.355,0.05949826865515913,0.0
chr2R,2930000,2939999,242,1.8878947368421048,36.08,0.052325242151943036,0.0
chr2R,2940000,2949999,254,1.8403947368421043,35.9075,0.051253769737300135,0.0
chr2R,2950000,2959999,237,1.9569736842105256,33.4675,0.058473853266916426,0.0
chr2R,2960000,2969999,247,1.8209210526315784,34.227500000000006,0.05320052743062094,0.0
chr2R,2970000,2979999,239,1.8760526315789467,34.03000000000001,0.05512937500966636,0.0
chr2R,2980000,2989999,231,1.7271052631578945,31.285,0.05520553821824818,0.0
chr2R,2990000,2999999,275,2.2621052631578937,40.17,0.056313300053719026,0.0
chr2R,3000000,3009999,237,1.716184210526315,34.64250000000001,0.0495398487559014,0.0
chr2R,3010000,3019999,241,1.867368421052631,33.67,0.0554608975661607,0.0
chr2R,3020000,3029999,208,1.9014473684210518,31.1225,0.06109558577945382,0.0
chr2R,3030000,3039999,255,1.7227631578947362,36.3425,0.04740354014981733,0.0
chr2R,3040000,3049999,265,2.011710526315789,38.477500000000006,0.05228277633203272,0.0
chr2R,3050000,3059999,234,1.841710526315789,34.0075,0.054156010477564916,0.0
chr2R,3060000,3069999,274,2.136842105263157,38.875,0.054966999492299856,0.0
chr2R,3070000,3079999,246,1.895,35.845,0.05286650857860231,0.0
chr2R,3080000,3089999,267,1.8680263157894728,38.5325,0.04847924001270287,0.0
chr2R,3090000,3099999,233,1.862631578947368,32.385,0.05751525641338175,0.0
chr2R,3100000,3109999,260,1.9969736842105257,37.1575,0.05374348877643883,0.0
chr2R,3110000,3119999,244,1.7718421052631572,36.41,0.048663611789704964,0.0
chr2R,3120000,3129999,236,1.673684210526315,33.45000000000001,0.05003540240736366,0.0
chr2R,3130000,3139999,236,2.1340789473684207,35.6525,0.05985776445882955,0.0
chr2R,3140000,3149999,246,1.9451315789473675,35.86750000000001,0.054231033078619005,0.0
chr2R,3150000,3159999,237,1.804868421052631,36.7825,0.04906867181547287,0.0
chr2R,3160000,3169999,235,1.8614473684210517,34.7075,0.05363242435845428,0.0
chr2R,3170000,3179999,233,1.7753947368421046,34.142500000000005,0.051999552957226455,0.0
chr2R,3180000,3189999,232,1.963157894736841,32.425000000000004,0.06054457655317937,0.0
chr2R,3190000,3199999,254,2.049605263157894,36.7325,0.0557981423305763,0.0
chr2R,3200000,3209999,231,2.171447368421052,32.81750000000001,0.06616736096354235,0.0
chr2R,3210000,3219999,275,2.26157894736842,41.505,0.05448931327233877,0.0
chr2R,3220000,3229999,218,1.7890789473684208,31.90750000000001,0.05607079675212475,0.0
chr2R,3230000,3239999,267,2.251184210526315,38.5775,0.05835484960213375,0.0
chr2R,3240000,3249999,276,2.0902631578947357,41.66,0.050174343684463184,0.0
chr2R,3250000,3259999,260,2.428947368421052,37.6,0.0645996640537514,0.0
chr2R,3260000,3269999,243,2.029473684210526,34.84,0.05825125385219649,0.0
chr2R,3270000,3279999,226,1.7349999999999992,31.385,0.05528118527959214,0.0
chr2R,3280000,3289999,246,1.9618421052631567,37.85000000000001,0.05183202391712435,0.0
chr2R,3290000,3299999,259,1.8502631578947364,37.045,0.04994636679429711,0.0
chr2R,3300000,3309999,256,2.1885526315789465,38.7675,0.05645328255830132,0.0
chr2R,3310000,3319999,253,1.876447368421052,37.0725,0.05061561449648802,0.0
chr2R,3320000,3329999,237,1.720526315789473,35.185,0.04889942634047102,0.0
